id,label
10503,0.397059
5360,0.000014
6118,0.448155
3775,0.998274
3696,0.000000
10954,0.551576
6515,0.048951
11915,1.000000
7543,0.999774
864,0.999739
2293,0.000064
9748,1.000000
9999,0.000010
10900,1.000000
9287,0.999995
2757,1.000000
1770,0.000000
7349,0.000263
3013,0.005631
587,0.000002
4064,0.013390
4852,1.000000
10856,0.014799
10220,1.000000
7825,0.000000
7826,1.000000
11862,0.999414
8706,0.998473
8530,0.000005
4946,0.999979
7791,0.278627
4557,0.000033
11001,1.000000
12289,0.366467
3727,0.000007
7970,0.000000
8191,0.952575
2236,0.432155
5286,0.000946
4677,1.000000
10385,1.000000
10709,0.999947
7891,0.997947
10758,1.000000
6008,0.000001
10642,0.996264
10003,1.000000
3467,0.999923
11540,0.004825
4859,0.001088
3231,0.060689
9383,0.065516
496,0.728439
5964,0.000077
5063,0.922082
1110,0.114488
9316,0.591143
9793,0.000214
6489,0.027980
11990,1.000000
3383,0.757347
2461,0.000006
1720,0.998747
10454,0.000052
2952,1.000000
6559,0.238387
6527,0.000130
538,0.072361
5118,1.000000
2212,0.999999
5948,0.999983
4523,0.040665
3408,0.994717
4038,0.007105
2555,1.000000
4043,0.971093
11811,0.000039
2097,0.001432
3078,0.999620
2182,1.000000
7562,0.997475
6339,0.181786
3596,1.000000
5273,0.996613
8569,0.999789
7188,0.883002
10724,1.000000
429,0.999992
3737,0.180785
5625,0.999558
12008,0.000378
8086,0.999999
3620,0.078211
5584,1.000000
12342,0.995482
5007,0.001075
10329,0.999975
368,0.999105
7100,0.049148
7975,0.999969
10349,1.000000
6103,0.999995
8610,1.000000
8881,1.000000
3203,0.878303
4694,0.000008
2990,0.877532
2320,0.019650
1111,0.000052
3571,0.936000
441,0.003207
3959,0.000000
1043,0.000035
7149,0.751871
12193,0.000632
4106,0.000004
8262,0.003087
6168,0.000003
1867,0.007895
9385,0.000053
8211,0.068879
11197,0.016950
6468,0.736170
1440,0.042011
1762,0.809960
1698,0.013572
1207,0.999985
640,0.000007
6656,0.000001
4979,0.859368
5834,0.999998
9110,0.003886
9921,1.000000
6644,0.000294
4560,0.000001
8944,1.000000
708,1.000000
2776,1.000000
9451,0.027632
5640,0.971441
11496,1.000000
1279,0.999978
4680,0.997919
10651,1.000000
9936,0.000010
7023,0.000004
3116,1.000000
9235,0.105510
1192,0.019134
1237,1.000000
10011,1.000000
7324,0.000188
2553,0.004113
12357,0.883736
4014,0.000017
10598,1.000000
9851,0.999963
2676,0.000649
5865,0.000000
9223,0.016716
2223,0.769059
3812,0.938393
5934,0.002204
2767,1.000000
10363,0.000002
6069,0.989059
6458,0.004325
6795,0.000109
3643,0.507438
11577,0.000009
9293,0.000008
8969,0.501154
7616,1.000000
9450,0.004705
184,0.012907
11436,0.221340
3838,0.759846
1445,0.999998
7497,0.000000
3133,0.999903
642,0.505038
4798,0.007664
6785,0.000022
11234,0.000001
11695,0.000112
1200,0.922116
2234,0.852619
9085,0.999933
3676,1.000000
6755,0.000000
292,0.747549
700,0.872165
535,0.002529
10249,0.999794
1530,0.999989
4740,0.002920
6945,0.262378
4429,1.000000
1617,0.962080
9323,0.999961
7105,0.314979
2822,1.000000
4419,0.364385
6440,0.032043
8132,0.005386
8221,0.725405
5421,0.999014
2828,0.000001
6550,0.002132
10435,0.000007
6286,0.000010
955,1.000000
8494,0.000011
9130,0.002628
11500,0.001838
4281,0.006289
11996,0.000303
1834,0.000003
1435,0.901177
9627,0.000003
3224,1.000000
5871,0.050356
173,0.173558
7957,0.758539
1247,0.000225
2050,1.000000
10797,0.001482
6441,0.000000
3570,0.998645
550,0.126334
4889,0.999955
4531,1.000000
8406,0.001819
12186,0.828074
11024,1.000000
10526,0.571526
7605,0.090482
6221,0.999864
5255,0.000272
5224,0.999962
1822,0.000005
4770,0.000645
3293,1.000000
11109,0.000984
9795,0.005202
11103,0.000008
9715,0.735951
5482,0.000646
1916,0.990386
2257,0.188590
7388,0.977687
6803,1.000000
6275,0.000001
983,0.904356
11813,0.000536
8220,0.000653
4420,0.982144
11051,0.999991
5655,0.999999
1537,0.999548
11618,0.000000
8030,0.000000
4241,0.000241
2910,0.999995
7604,0.000004
2362,0.935077
3382,0.001283
5319,0.011436
11544,0.000000
3914,1.000000
8305,1.000000
4838,0.000417
5154,0.118714
3058,0.000957
7098,0.873964
7541,0.556922
7086,0.008188
6798,0.000027
7809,0.016898
11866,0.808320
9703,0.570301
4738,0.600032
4328,1.000000
11228,0.304795
6826,0.000122
10944,0.004948
3076,0.830351
1239,0.000002
5260,0.238216
5739,1.000000
6713,0.000009
11671,0.976338
334,0.002575
10509,0.738650
5963,0.000000
8750,0.000000
4130,0.999999
3807,1.000000
2818,0.003933
10625,0.999950
3269,0.850420
600,0.002304
3304,1.000000
9658,0.023342
7837,0.999959
5852,0.999999
12272,0.000002
6957,0.000688
7699,0.000194
10824,0.016776
5232,0.378315
1773,0.914635
3717,0.983448
8096,0.999318
7205,0.053260
5311,0.865935
1313,0.714889
4151,0.000025
10574,0.430079
1325,0.016476
2867,0.999039
3867,1.000000
1386,0.999803
4974,1.000000
513,0.873640
11835,0.998311
1980,0.996290
7612,0.995630
1915,1.000000
8672,0.925930
12247,0.417934
11619,0.000443
6002,0.237183
105,0.877787
3213,0.000001
1789,0.999999
10078,1.000000
9304,1.000000
11964,1.000000
1146,0.914577
9126,0.996011
4698,0.972625
5618,0.759642
11871,0.917604
3201,0.322230
8813,0.001679
4398,0.003985
1335,0.000456
11078,0.008930
8916,0.169484
10480,0.480661
9700,0.118487
2518,1.000000
5971,0.763202
8863,1.000000
9778,1.000000
5719,0.000096
8549,0.006668
10761,0.783711
9640,0.000001
4714,0.999410
3071,0.006674
712,0.950726
9347,0.999996
3742,1.000000
5385,0.912723
7822,1.000000
5593,0.999771
7994,0.162829
8473,0.601655
364,0.000000
7818,1.000000
5122,0.000056
6797,1.000000
7092,0.217305
4863,0.013323
1331,0.021963
9160,0.000327
4053,1.000000
4520,0.990766
11681,1.000000
1166,0.999966
4467,1.000000
6771,1.000000
8000,0.431682
9843,1.000000
3836,0.504643
2385,0.983649
4869,0.000000
8647,0.000004
10318,0.000939
5727,0.000001
7789,0.996706
9033,0.000003
8256,0.999936
2695,1.000000
10989,0.003555
1983,1.000000
10499,0.984433
3181,0.999957
2301,0.999029
8698,0.000005
86,0.799480
531,0.838420
6074,0.001906
8174,0.994922
8229,1.000000
11324,0.005311
1134,0.002920
11019,0.949476
11690,1.000000
7512,0.064513
2124,0.639966
5150,0.999999
3558,0.949257
1473,0.000040
11158,0.632814
5451,0.562709
3852,0.161132
6775,0.999742
8901,1.000000
12112,0.999989
8195,0.418466
5349,0.888460
11660,0.697415
10643,0.000011
11047,1.000000
667,0.999065
4007,0.172975
2122,1.000000
2513,0.000024
9757,0.000960
1555,0.000001
48,0.989863
7077,0.992565
2226,0.999999
1455,0.000000
5145,1.000000
1053,1.000000
2451,1.000000
6541,0.010438
4660,0.442016
7861,0.281368
4275,0.220254
6271,0.002770
9430,0.999998
5043,0.109411
4119,0.000000
5633,0.688198
9749,1.000000
8098,1.000000
8286,1.000000
3746,0.000009
863,0.736350
2868,0.998075
9333,0.995854
3000,0.948720
1833,0.022729
11959,0.001092
7090,0.656671
5424,0.335457
10446,0.990776
9488,1.000000
12388,0.004924
5450,0.999976
9521,0.999653
9632,0.042271
260,0.000011
10767,1.000000
10091,0.001508
4829,0.016643
9784,0.985590
5520,0.999970
1941,1.000000
2904,0.542278
3007,0.957120
10483,0.012593
704,0.002275
33,1.000000
5771,0.999957
1584,0.074807
2689,1.000000
3410,0.999960
11493,0.000000
6865,0.000220
7502,0.999995
2558,0.000000
8579,1.000000
8223,1.000000
5082,0.001083
4095,0.985041
3142,0.057605
1699,0.893608
3036,0.000001
3911,0.000343
5757,0.000110
2631,0.012487
10599,1.000000
6607,1.000000
4303,0.585871
10772,0.566125
2711,0.000000
886,0.000857
10668,0.000000
2367,0.000000
5956,0.033116
7283,0.999883
1999,0.000507
870,0.999939
10524,0.999979
287,0.000044
9372,0.999993
5247,0.000027
7004,0.657777
11288,0.000031
9172,0.572702
6667,0.017353
9879,0.000045
11379,0.558078
9902,0.000000
10594,0.997002
8297,0.000008
1460,0.002495
8392,1.000000
7337,0.108558
3444,0.037761
2298,0.000000
1014,1.000000
1647,0.846149
1913,0.210103
5685,0.001215
10854,0.985781
3306,0.008728
10294,0.000007
10313,0.792859
8754,0.000005
7533,0.000000
11361,0.000128
10912,0.999999
3890,0.000001
10288,0.000000
4212,0.037574
9656,0.007858
7682,0.000010
5542,0.000084
5859,0.019783
161,0.001893
10475,0.000000
3020,0.169042
10292,0.031657
7172,0.000795
5028,0.052638
12408,0.004447
11549,0.010562
1819,0.733963
8807,1.000000
212,1.000000
10807,0.000023
2763,1.000000
11778,0.964393
7162,0.000173
9211,0.002342
70,0.999994
3948,1.000000
1452,0.930799
12460,0.615502
3055,0.043772
28,0.000003
218,0.000000
1278,0.007908
3221,0.000143
6709,0.414277
959,0.000185
9835,0.883527
8318,0.000013
7805,0.013905
8482,0.000593
11074,0.000009
554,0.052115
9478,0.760840
2502,0.000002
472,0.999957
375,0.962065
9975,0.167273
12291,1.000000
9038,1.000000
1018,0.933735
11726,0.000048
2154,0.992791
3710,0.785227
12009,1.000000
2961,0.619921
4188,0.000000
3298,0.999987
2308,0.723207
12399,0.000637
9868,0.636493
7802,0.000000
2145,0.478828
8243,1.000000
1728,0.999595
3301,0.999952
2862,0.817669
6351,0.999227
9184,1.000000
2345,0.985455
1348,0.000000
7062,0.000011
2349,0.000069
6073,1.000000
11209,0.003113
4365,0.000000
5998,0.000017
10278,0.504317
7383,0.953459
7807,1.000000
2989,0.000081
4605,0.029901
4930,0.001668
10283,1.000000
5076,0.000159
9987,0.999917
9866,0.797403
9547,0.249107
8346,1.000000
4631,0.888409
8100,0.001797
1319,0.074666
10019,0.000000
1734,0.154345
2267,1.000000
1543,0.739682
2023,0.587299
8067,0.999876
438,0.714207
2428,1.000000
7709,0.004504
9723,0.999983
6338,0.000281
1540,0.000030
10648,0.967606
6175,1.000000
6362,0.007684
2079,0.049204
1193,0.000802
12067,0.008430
7304,0.000231
7377,0.000303
370,0.999999
10521,0.003338
4175,1.000000
748,0.000331
1975,0.000015
10221,0.740068
9379,0.000047
3442,0.329944
11141,1.000000
7290,0.000011
6127,0.070005
12176,0.007232
4384,0.000411
4537,0.999563
6099,0.108286
6344,0.000119
373,0.999710
4551,0.999150
8883,1.000000
1650,0.631079
10111,0.302713
2583,0.995276
8151,0.000058
5483,0.000000
378,0.000000
3426,0.965484
11090,0.986144
8123,1.000000
3887,0.000090
7588,0.000019
8129,0.008101
1503,0.003538
320,0.000018
9123,0.000003
7977,0.998220
3587,1.000000
12000,0.088367
2322,0.999999
10819,0.034101
1841,0.999920
170,0.001322
6113,0.000412
7468,1.000000
1490,0.999791
3773,0.059129
10050,0.000457
10001,0.000189
5174,0.053123
4657,0.001034
7280,0.100387
9137,0.000766
2115,0.003894
4987,0.000000
4488,0.340513
9832,1.000000
9872,0.009389
9544,0.658220
7096,0.996445
5059,0.031036
9453,0.999700
2936,0.988221
2602,0.999940
9666,0.000000
4006,0.999997
5854,0.000473
7536,1.000000
7416,0.473056
9710,0.000163
9161,0.998743
6525,1.000000
12276,0.000180
9763,0.000002
10261,1.000000
9945,0.248103
7124,0.000001
9566,0.906948
199,0.998745
4993,0.950051
3166,0.755177
11860,0.415232
3237,0.999997
10626,0.079992
2200,0.000019
7527,0.286632
8660,0.000871
12418,0.000018
631,0.999916
5772,0.999996
844,0.347045
5717,0.985366
5992,0.903153
5413,1.000000
3672,0.000463
7842,0.712933
2613,0.990725
11999,0.938254
6516,1.000000
6130,0.997297
4474,0.277148
12496,0.000000
3574,0.754871
5151,0.002299
7896,0.250951
358,0.917058
8213,0.023856
1942,0.000007
1888,0.998106
12194,0.000006
6262,0.000002
9909,0.010653
5937,0.000634
10194,0.000033
2572,0.010446
7417,0.835936
5458,0.949088
9080,0.999102
7589,1.000000
2843,1.000000
5945,0.000486
353,0.484048
7418,0.529102
3675,1.000000
1470,1.000000
10751,0.000544
12191,1.000000
9326,1.000000
3062,0.999997
9581,0.006388
8149,0.000109
10711,0.000002
6611,0.999920
11484,0.002426
521,0.999945
2773,0.000355
1185,0.000000
4507,0.129074
3806,1.000000
8222,0.000012
10840,0.075607
2733,0.000087
3922,0.634897
10929,0.809164
12364,0.464544
2523,0.999816
6665,1.000000
1542,1.000000
4011,0.000000
9433,1.000000
687,0.617702
3530,0.969476
10961,0.994949
4379,0.094676
11095,0.999684
7839,0.999995
9128,0.983404
8487,0.000191
2272,1.000000
4067,0.773401
822,0.000001
905,0.017178
8532,0.999927
992,0.999999
7554,1.000000
9973,0.968895
1453,0.000023
1801,1.000000
2566,0.999992
400,0.986790
6946,0.029542
69,1.000000
3707,0.999980
7903,0.999960
12484,0.468084
7450,1.000000
2530,0.000505
3270,0.000261
7685,0.002124
6923,1.000000
611,0.000413
10855,0.963965
9022,1.000000
12437,0.992213
12016,0.007237
6968,0.006566
11117,1.000000
10520,0.774499
9996,1.000000
4695,0.000033
1113,0.000001
3766,0.013022
3731,0.000000
6868,0.999997
4206,0.782686
10777,0.999963
11793,0.021867
6142,1.000000
9645,0.700619
5863,0.000402
4933,0.001202
9241,0.999993
11928,0.999996
7924,0.000344
12369,0.999807
3680,0.991481
4848,0.006307
11140,1.000000
7715,0.998436
7190,0.994703
5530,0.002901
7538,0.973762
9525,0.061942
65,1.000000
9154,0.155168
9285,1.000000
362,0.000401
11411,0.911506
2599,0.999979
169,0.002299
433,0.999998
2028,0.000017
11384,0.011749
10920,1.000000
3498,0.000306
914,0.514517
900,0.989660
10065,0.024673
5986,0.010641
7345,0.000003
1474,0.031062
1990,1.000000
8119,0.002003
3560,0.024759
1800,1.000000
12378,0.999991
7224,0.000015
4898,0.997695
3494,0.842214
10178,0.745318
11112,0.952715
11133,0.993303
5691,0.999910
5651,0.866784
3251,0.211611
4777,0.011948
7005,0.001447
5376,0.998997
7400,0.442408
3976,0.073158
6349,0.999460
7836,0.872821
3809,1.000000
8887,0.000014
4661,0.000021
9805,0.000000
11462,0.739660
7137,0.000265
3583,0.000000
6835,1.000000
10587,1.000000
752,1.000000
2702,0.995915
3740,0.011592
5436,0.951416
5973,1.000000
6510,0.999975
3930,0.024616
8052,0.000000
7686,0.000000
9140,0.999933
1723,0.000081
2062,1.000000
8950,1.000000
7448,0.999998
7439,1.000000
11537,0.693393
3589,0.085818
4938,1.000000
4411,1.000000
5462,0.084142
10764,0.003970
5774,0.006284
2159,0.781910
11768,0.001819
8570,0.000142
2253,0.997496
9650,0.013229
11259,0.000383
4431,0.473559
2834,1.000000
8311,0.003060
10731,0.992086
9855,0.000000
4198,0.995465
9530,0.711466
5246,0.024591
6522,0.095082
3359,0.850323
10739,0.884998
686,0.712998
10804,1.000000
1393,0.807909
4109,0.000215
1869,0.356831
2203,0.000006
6553,0.002179
12073,0.673579
410,0.000000
1339,0.233971
11041,1.000000
4919,0.849178
11284,0.999891
10449,0.999983
11554,1.000000
11372,0.013913
10517,0.999950
7157,0.083726
2886,0.000000
12260,0.656753
706,1.000000
7041,0.000010
1085,0.283631
2035,1.000000
1908,0.978813
4261,1.000000
4819,0.000000
7927,0.999965
9587,0.000296
5457,0.646053
3128,0.999999
10735,0.000028
2044,0.000384
7053,0.999068
3871,0.321446
8855,1.000000
4706,0.000000
4722,0.000575
8095,0.749862
10134,0.724576
6565,0.000027
4668,1.000000
11244,0.919247
12271,0.934509
9043,0.000001
3257,0.000002
9833,1.000000
5152,0.000006
12318,1.000000
9938,0.997798
779,1.000000
6954,0.000000
7955,0.000000
5289,0.366873
11388,0.005043
6780,0.892526
2476,1.000000
4684,0.131895
2184,1.000000
6592,1.000000
10255,0.910096
11875,0.044652
11355,0.000122
7982,0.999326
5616,0.000008
10306,0.999912
10259,1.000000
9218,0.998041
6333,0.000000
7084,0.000130
2605,0.685756
338,0.000170
7819,0.000000
5374,0.063670
969,0.999905
10127,0.965838
2544,0.999999
5835,0.040238
12311,0.999914
3461,0.000025
8349,0.000035
9600,0.039091
6495,0.000010
5220,1.000000
5959,0.916167
7126,0.000000
8834,0.329375
6147,0.012487
6879,0.972553
4026,0.856144
6169,0.999364
3502,0.000763
9856,0.023177
6469,1.000000
9247,0.420354
12017,0.999884
5101,0.949256
7525,0.007760
649,0.434625
5214,0.000013
7184,0.000012
8717,0.000022
4643,0.999863
7146,0.000355
4802,0.987487
5412,0.006189
7469,0.999999
7261,1.000000
3035,0.000064
8377,0.002086
5793,0.007577
4015,0.000114
12080,0.999715
7545,0.641089
3127,0.000078
3033,0.003318
3944,0.026888
11054,0.873482
9027,1.000000
7808,0.000030
583,0.000030
4785,0.007396
79,0.986549
10325,0.012459
9447,0.000000
12438,1.000000
6897,0.002710
8097,0.000004
4139,0.009025
5245,0.000000
10201,0.000002
9787,0.065956
8940,0.951778
7908,0.576941
8709,0.003643
7339,0.004322
10821,0.956759
12132,0.028117
10716,0.002503
1629,0.977192
4013,0.003838
10171,0.000035
7482,0.013381
5605,0.001081
11422,1.000000
10937,0.999993
1667,1.000000
1378,0.738650
5579,0.000000
8012,0.810698
8764,0.000000
3554,0.854022
12500,0.015539
6503,1.000000
6309,0.999847
4914,0.000000
12480,0.009236
8075,0.145357
8782,0.001031
4534,0.008089
2394,0.000001
3908,0.998853
6457,0.999965
2377,0.003196
4801,0.850941
5467,0.999999
4493,0.156432
7777,0.000002
9826,0.992286
3148,0.999723
5493,1.000000
4240,0.557765
11126,1.000000
6711,0.004901
6867,0.221850
1067,1.000000
5624,0.017004
10971,0.001802
2354,0.000010
5770,0.013578
1839,0.062438
4182,0.000197
8909,0.000002
2155,0.761090
4947,0.357832
4780,1.000000
9939,0.020735
452,0.132465
2927,0.990023
2747,0.030253
8872,0.002159
792,0.996810
2248,0.703086
12273,0.709024
1347,0.000000
5330,0.000589
6279,0.182480
5929,0.999999
11689,0.000000
11843,0.999278
10226,0.002022
1519,0.797989
8360,1.000000
11123,0.999889
8239,0.063894
8593,0.000247
2507,1.000000
2325,0.998073
4154,0.000037
2437,0.999967
4052,0.000067
185,0.090334
990,0.000380
7458,0.986815
5847,0.000837
10436,0.999999
1682,1.000000
1183,0.850014
10302,0.912602
7253,0.000020
931,0.012286
3945,0.999863
11734,0.570035
2147,0.000792
8512,0.526838
395,0.565324
10591,0.999985
3380,1.000000
1593,0.039188
11814,0.921667
12029,0.007840
8957,0.000000
2157,1.000000
136,0.000604
9985,0.946475
6176,0.999973
9567,1.000000
10028,0.000313
114,0.000833
7302,0.000000
10433,0.999999
6076,0.007213
6840,0.999978
1909,0.999988
10586,0.000004
7217,0.000318
1375,0.000212
5397,0.000000
2987,0.000001
5027,0.007358
5359,0.212049
9878,0.000004
741,0.000165
707,1.000000
6622,0.986636
1286,0.971397
8197,1.000000
4203,1.000000
6010,0.949575
8630,0.518562
4070,0.000279
72,0.996906
7968,0.269167
10286,0.000020
10316,0.999682
6678,0.005731
8726,0.000080
8126,0.982521
5837,0.000005
3449,0.000000
7,0.000000
4189,0.000000
10371,0.000241
12033,0.999968
271,1.000000
2401,0.000597
11366,1.000000
5084,0.003661
6316,0.000001
3236,0.000000
50,0.000052
5606,0.000000
1176,0.000000
7885,0.941829
4648,0.000813
6134,1.000000
4529,0.000020
10623,0.000012
9242,0.700926
1230,0.000053
10773,1.000000
5042,0.997027
7191,0.000000
12140,0.171001
5947,0.000003
10173,0.000000
9351,0.000001
11275,0.000028
8031,0.997219
3325,0.859461
10253,0.935619
12456,0.078784
7234,0.096859
11910,1.000000
10589,0.000024
10032,0.108863
12025,0.000027
3863,0.000007
1007,1.000000
1150,0.679219
6310,0.058993
4619,0.005784
7108,0.000027
11974,0.010472
7795,0.000298
11802,0.998903
2109,0.995144
1636,0.000299
10337,0.007436
11397,0.001709
8393,0.136422
12204,0.000093
348,1.000000
9681,0.704270
9995,0.046753
2260,1.000000
9296,0.963924
2040,0.999902
7013,0.999973
6478,0.999803
7351,0.124954
8288,0.999999
6038,1.000000
1332,0.999363
3862,0.820443
8521,0.113819
9828,1.000000
10573,0.000187
1633,0.999993
6876,0.945539
9294,0.813756
12404,0.001557
836,0.001855
4346,0.062429
3725,0.000000
3584,0.000607
8079,0.582110
1673,0.008718
7327,1.000000
2168,0.000145
5791,0.000006
1595,0.000059
8071,0.006659
2587,0.005725
5426,0.999998
1995,0.000001
7198,1.000000
11532,0.000323
6327,1.000000
10327,0.874193
5161,0.018407
10456,0.852977
12475,0.001248
3321,0.999999
7695,0.999990
11217,0.939559
7535,0.000018
1079,0.234632
10319,0.530035
4266,0.782470
8974,0.730644
477,0.000046
7856,1.000000
5078,0.976785
6967,0.742020
5715,1.000000
6861,0.320317
9585,0.000025
5344,0.635868
314,0.210148
6676,0.999608
3129,0.604533
10828,0.005763
7905,0.088612
4395,0.025782
4036,0.796551
2321,0.000001
987,0.000026
9657,1.000000
647,0.008294
416,0.000018
7594,0.999999
8585,0.072319
5790,0.008703
698,0.000001
10383,0.029550
10010,0.999816
7801,0.000600
1752,0.000045
10908,0.001393
4800,0.001366
8590,0.999726
4434,0.907745
392,0.740028
11503,0.622761
4663,0.575664
11919,0.046971
7570,0.471609
10803,0.029212
3645,0.800247
693,0.428765
3287,0.777444
10392,0.140294
1442,0.546841
3827,0.903054
3163,0.000538
9533,1.000000
4647,1.000000
8304,1.000000
8112,0.011663
9067,0.999999
6399,0.999903
11195,0.999997
12161,0.000000
7838,1.000000
3924,0.984505
11306,0.993813
3877,0.999993
6077,0.012320
371,0.991081
7811,0.009035
11102,0.111418
469,0.957415
9201,0.004436
4105,0.000000
8287,0.856249
6869,0.991375
8785,0.000161
10107,0.292077
8522,0.010834
8269,0.780277
884,0.999998
6358,0.000065
4054,0.975566
11684,0.906619
5440,0.942022
10087,0.997957
7608,1.000000
757,1.000000
10756,0.999624
6830,0.000076
1612,0.999763
1412,0.000264
7644,0.807215
4230,1.000000
1845,0.996622
7125,0.000005
7683,0.672558
8844,0.002516
1545,0.125462
3435,0.999993
12261,0.001955
10775,0.000000
5017,0.998995
12139,0.999911
1428,1.000000
7542,1.000000
356,0.604996
3628,0.000000
4180,0.996844
5257,0.000001
4749,0.044809
372,0.000001
6939,0.000048
4836,0.974407
7949,1.000000
5855,0.000515
9754,0.077865
2933,0.000001
6246,0.997364
11192,0.215795
2903,0.003720
2579,0.904541
620,0.984235
8642,1.000000
4147,0.015739
12274,0.790515
12300,0.999975
729,0.001109
448,0.000228
11354,0.000161
7402,0.000282
1059,1.000000
7160,0.046649
7031,0.527348
8384,0.999337
1849,0.999998
745,1.000000
1254,0.000000
4792,0.999996
6669,0.000073
10789,0.000014
3619,0.257466
8002,0.000000
4640,1.000000
11969,0.999992
3219,0.002567
1805,0.000000
8686,0.917550
1162,0.036762
9606,1.000000
3151,0.994383
8477,0.000022
3647,0.000125
4939,0.970373
5317,0.999983
1080,1.000000
9500,1.000000
10099,0.001312
12162,0.000482
11483,0.999477
11937,0.000000
7948,0.000231
118,0.976961
2621,0.000000
9122,0.000143
8614,0.049200
9077,0.195775
10655,0.000001
7487,0.003920
3188,0.008680
7718,0.020098
3329,1.000000
725,1.000000
6235,0.000042
3284,0.686437
11429,1.000000
9214,0.915819
4080,0.986563
4124,0.007415
9276,0.000019
6267,0.031138
10597,0.000237
1094,0.998777
4245,1.000000
10275,0.744312
9047,0.000049
437,0.000019
11836,0.999902
7646,0.490768
419,0.470091
1824,0.000000
5586,0.899198
726,0.000003
10872,0.842079
9135,0.982165
589,0.000732
3277,1.000000
3027,0.010818
10981,0.531933
6626,0.000154
4228,0.000000
2072,0.000000
10314,0.019430
4763,0.988233
2560,1.000000
6593,0.229767
1318,0.999988
2907,0.999752
2662,0.008144
4742,0.000001
7242,0.000000
10384,0.964974
8045,0.999987
182,0.999898
3747,0.002827
4568,0.002905
1653,0.917533
5838,0.000000
4799,1.000000
1057,0.999999
12490,0.999012
9084,0.784164
945,0.787544
2199,0.428903
545,1.000000
4689,0.729167
4144,0.997761
1946,0.000026
4343,0.999979
11031,0.000000
4111,0.001905
6548,0.400127
2477,0.000377
485,0.999372
6949,1.000000
11438,0.955507
10229,0.665836
7909,1.000000
2179,0.999549
2194,0.912489
2099,0.217306
8696,0.954168
7882,0.000000
9901,0.007381
6815,0.701452
1472,0.003461
9332,0.000487
3629,0.325329
5872,0.000000
12094,0.796274
2698,0.000061
7569,0.684934
6006,0.031308
8501,0.000996
5686,0.000751
10732,0.000604
7426,0.000194
4260,0.999904
2678,0.777807
8034,0.005872
11317,0.016251
6359,0.001852
11277,1.000000
7348,1.000000
7929,0.999977
6165,0.004390
8720,0.113229
2169,0.001730
10334,0.008797
7841,0.032315
9272,0.996419
3125,0.999989
2300,0.999993
1233,0.000016
12043,0.012225
11870,1.000000
1993,0.026672
10852,0.181968
573,0.194781
709,1.000000
8693,1.000000
5378,0.786875
8147,0.990216
5824,0.999882
9368,0.000050
10359,0.763198
7093,0.006595
5805,0.904897
11064,0.001518
8049,1.000000
11733,1.000000
553,0.471123
3884,1.000000
4027,1.000000
119,0.999978
1441,0.000000
10986,0.000568
9058,0.660475
5172,1.000000
4774,0.992232
10877,0.001718
11611,0.001460
4393,0.997468
10943,0.108332
2063,0.755950
11679,0.017597
7239,0.004413
8511,0.000039
5499,0.000064
1068,0.999998
3670,0.000735
11180,0.994275
6414,0.004061
8077,1.000000
1711,0.911084
6062,0.012218
3650,0.999995
263,0.000026
5234,1.000000
12283,0.387698
2246,0.999908
1109,0.000420
7583,0.214293
4477,0.002312
8878,0.999610
3225,0.000026
5549,0.000001
8845,0.000000
6630,0.897578
11038,0.093176
6203,0.995115
4971,1.000000
4168,0.021741
6217,0.931805
11882,0.976050
1011,0.000211
245,0.997196
11557,0.000000
9780,0.000001
1932,0.966016
6749,0.256097
4685,1.000000
4628,0.999999
174,0.000669
2283,0.262607
9779,0.904123
6042,1.000000
5762,0.000004
5944,0.637367
10608,0.863837
941,0.091021
8127,0.919322
11473,1.000000
9994,0.000035
6001,0.001790
1413,0.235626
9048,0.004776
10041,1.000000
8486,1.000000
9327,0.000662
12069,0.000000
6809,0.877625
11146,0.538384
9602,0.999985
8536,0.000753
1654,0.999997
11839,0.999989
4575,0.998250
10466,0.999679
9133,1.000000
6249,0.999982
7455,0.999997
3765,0.999992
7571,0.078501
4207,0.003306
12328,1.000000
11099,0.000127
5252,0.000000
7511,0.000064
562,0.000013
27,0.999298
8738,0.642121
4920,0.000584
12275,0.998500
9257,0.487910
7615,0.497044
12454,0.521490
9339,0.000178
3261,0.915085
3763,0.080319
8736,1.000000
3114,0.986523
10323,0.656565
155,0.999896
2746,0.232946
9577,1.000000
9926,0.923046
1510,0.120323
6953,0.997004
5095,0.038828
6889,0.000049
9743,0.501289
10680,0.704911
11474,0.023942
8572,0.994903
11851,0.708815
8982,1.000000
1202,0.010203
12430,0.987006
662,0.000000
5398,0.000000
11155,0.999997
4282,1.000000
7531,0.996073
9609,0.017938
8210,0.001448
8215,0.777231
3392,0.000001
104,0.000028
11664,0.101377
10213,0.946959
4329,0.021479
4955,0.999977
3638,0.000000
8774,0.000007
2139,0.000001
684,0.999983
9522,0.000001
5337,1.000000
2793,0.000000
641,0.561398
13,0.000006
2193,0.371276
10006,0.000091
9158,0.848529
1292,0.306430
361,0.908337
673,0.004263
7907,0.997912
9334,1.000000
10159,0.999785
7711,0.999972
12056,0.518154
7408,0.000113
11794,0.144849
4559,1.000000
1680,0.010051
7485,0.000000
9421,0.992543
12469,0.000128
6365,0.926058
8906,0.000054
455,0.041351
2170,0.076349
723,0.999566
991,0.000523
4186,0.999998
8815,0.993709
11338,0.338970
12031,0.016206
